Female	Female_direct	name	type	Male	Male_direct	feature	tissue
-0.142567274	hypo	"chr19,10803800,10804000"	Bartolomei_BPA10mg	-0.104583319	hypo	DMR	Blood_adult
-0.186884233	hypo	"chr19,15855400,15855600"	Bartolomei_BPA10mg	-0.11846431	hypo	DMR	Blood_adult
-0.280941813	hypo	"chr19,16869800,16870000"	Bartolomei_BPA10mg	-0.150614635	hypo	DMR	Blood_adult
-0.17647926	hypo	"chr19,17263800,17264000"	Bartolomei_BPA10mg	-0.103472776	hypo	DMR	Blood_adult
-0.1409182	hypo	"chr19,17296200,17296400"	Bartolomei_BPA10mg	-0.118392326	hypo	DMR	Blood_adult
-0.143686278	hypo	"chr19,21139200,21139400"	Bartolomei_BPA10mg	-0.121637543	hypo	DMR	Blood_adult
-0.182045333	hypo	"chr19,21461400,21461600"	Bartolomei_BPA10mg	-0.115731765	hypo	DMR	Blood_adult
-0.158792344	hypo	"chr19,23028400,23028600"	Bartolomei_BPA10mg	-0.10118256	hypo	DMR	Blood_adult
-0.193539292	hypo	"chr19,23490600,23490800"	Bartolomei_BPA10mg	-0.161652852	hypo	DMR	Blood_adult
-0.135305573	hypo	"chr19,23642600,23642800"	Bartolomei_BPA10mg	-0.134977753	hypo	DMR	Blood_adult
-0.109770814	hypo	"chr19,23773600,23773800"	Bartolomei_BPA10mg	-0.10344937	hypo	DMR	Blood_adult
-0.110538889	hypo	"chr19,25935200,25935400"	Bartolomei_BPA10mg	-0.104663846	hypo	DMR	Blood_adult
-0.15358599	hypo	"chr19,30452400,30452600"	Bartolomei_BPA10mg	-0.124733653	hypo	DMR	Blood_adult
-0.187055396	hypo	"chr19,34188000,34188200"	Bartolomei_BPA10mg	-0.112135194	hypo	DMR	Blood_adult
-0.161739188	hypo	"chr19,34896400,34896600"	Bartolomei_BPA10mg	-0.12740637	hypo	DMR	Blood_adult
-0.413355859	hypo	"chr19,37918400,37918800"	Bartolomei_BPA10mg	-0.335249181	hypo	DMR	Blood_adult
-0.106859635	hypo	"chr19,41242200,41242400"	Bartolomei_BPA10mg	-0.13685513	hypo	DMR	Blood_adult
-0.174765861	hypo	"chr19,43852000,43852200"	Bartolomei_BPA10mg	-0.142788298	hypo	DMR	Blood_adult
-0.171373958	hypo	"chr19,45060400,45060600"	Bartolomei_BPA10mg	-0.139858815	hypo	DMR	Blood_adult
-0.142980891	hypo	"chr19,46528200,46528400"	Bartolomei_BPA10mg	-0.122735926	hypo	DMR	Blood_adult
-0.177340454	hypo	"chr19,49440400,49440600"	Bartolomei_BPA10mg	-0.133508376	hypo	DMR	Blood_adult
-0.145792542	hypo	"chr19,53128800,53129000"	Bartolomei_BPA10mg	-0.112005824	hypo	DMR	Blood_adult
-0.141317677	hypo	"chr19,53130400,53130600"	Bartolomei_BPA10mg	-0.11187535	hypo	DMR	Blood_adult
-0.127145372	hypo	"chr19,53430000,53430200"	Bartolomei_BPA10mg	-0.117562901	hypo	DMR	Blood_adult
-0.147242528	hypo	"chr19,53520600,53520800"	Bartolomei_BPA10mg	-0.118761753	hypo	DMR	Blood_adult
-0.15104225	hypo	"chr19,53892800,53893000"	Bartolomei_BPA10mg	-0.138418383	hypo	DMR	Blood_adult
-0.136215806	hypo	"chr19,54152400,54152600"	Bartolomei_BPA10mg	-0.10389579	hypo	DMR	Blood_adult
-0.127452309	hypo	"chr19,55139600,55139800"	Bartolomei_BPA10mg	-0.129516796	hypo	DMR	Blood_adult
-0.100066292	hypo	"chr19,55925400,55925600"	Bartolomei_BPA10mg	-0.14828517	hypo	DMR	Blood_adult
-0.190520076	hypo	"chr19,56800400,56800600"	Bartolomei_BPA10mg	-0.106365353	hypo	DMR	Blood_adult
-0.124102158	hypo	"chr19,56811600,56811800"	Bartolomei_BPA10mg	-0.119318657	hypo	DMR	Blood_adult
-0.108763375	hypo	"chr2,3147400,3147600"	Bartolomei_BPA10mg	-0.115830438	hypo	DMR	Blood_adult
-0.150845326	hypo	"chr2,3420200,3420400"	Bartolomei_BPA10mg	-0.132343954	hypo	DMR	Blood_adult
-0.132336406	hypo	"chr2,4648200,4648400"	Bartolomei_BPA10mg	-0.1201545	hypo	DMR	Blood_adult
-0.20362442	hypo	"chr2,6278600,6278800"	Bartolomei_BPA10mg	-0.11281362	hypo	DMR	Blood_adult
-0.121936862	hypo	"chr2,6442000,6442200"	Bartolomei_BPA10mg	-0.104987174	hypo	DMR	Blood_adult
-0.111296382	hypo	"chr2,6713800,6714000"	Bartolomei_BPA10mg	-0.107403532	hypo	DMR	Blood_adult
-0.1031245	hypo	"chr2,7267200,7267400"	Bartolomei_BPA10mg	-0.105536506	hypo	DMR	Blood_adult
-0.156439438	hypo	"chr2,13539400,13539600"	Bartolomei_BPA10mg	-0.115086944	hypo	DMR	Blood_adult
-0.166154965	hypo	"chr2,24382600,24382800"	Bartolomei_BPA10mg	-0.162395732	hypo	DMR	Blood_adult
-0.136551037	hypo	"chr2,26475200,26475400"	Bartolomei_BPA10mg	-0.108509666	hypo	DMR	Blood_adult
-0.143032453	hypo	"chr2,29222400,29222600"	Bartolomei_BPA10mg	-0.110868932	hypo	DMR	Blood_adult
-0.140758927	hypo	"chr2,32750400,32750600"	Bartolomei_BPA10mg	-0.10234731	hypo	DMR	Blood_adult
-0.111381694	hypo	"chr2,32863400,32863600"	Bartolomei_BPA10mg	-0.109286	hypo	DMR	Blood_adult
-0.101501733	hypo	"chr2,32917200,32917400"	Bartolomei_BPA10mg	-0.105920252	hypo	DMR	Blood_adult
-0.124499693	hypo	"chr2,33279800,33280000"	Bartolomei_BPA10mg	-0.102348053	hypo	DMR	Blood_adult
-0.218490758	hypo	"chr2,33405000,33405200"	Bartolomei_BPA10mg	-0.145618025	hypo	DMR	Blood_adult
-0.144302938	hypo	"chr2,35438000,35438200"	Bartolomei_BPA10mg	-0.136838546	hypo	DMR	Blood_adult
-0.140663153	hypo	"chr2,35798200,35798400"	Bartolomei_BPA10mg	-0.115634047	hypo	DMR	Blood_adult
-0.136252917	hypo	"chr2,45317000,45317200"	Bartolomei_BPA10mg	-0.127359019	hypo	DMR	Blood_adult
-0.198735447	hypo	"chr2,48520000,48520200"	Bartolomei_BPA10mg	-0.11302563	hypo	DMR	Blood_adult
-0.124578783	hypo	"chr2,52282400,52282600"	Bartolomei_BPA10mg	-0.11056837	hypo	DMR	Blood_adult
-0.127031132	hypo	"chr2,52965200,52965400"	Bartolomei_BPA10mg	-0.138265006	hypo	DMR	Blood_adult
-0.124968271	hypo	"chr2,53689600,53689800"	Bartolomei_BPA10mg	-0.149422324	hypo	DMR	Blood_adult
-0.150093729	hypo	"chr2,58532200,58532400"	Bartolomei_BPA10mg	-0.112500093	hypo	DMR	Blood_adult
-0.131846383	hypo	"chr2,59653200,59653400"	Bartolomei_BPA10mg	-0.110498948	hypo	DMR	Blood_adult
-0.117303721	hypo	"chr2,59779400,59779600"	Bartolomei_BPA10mg	-0.130861292	hypo	DMR	Blood_adult
-0.112424668	hypo	"chr2,59842800,59843000"	Bartolomei_BPA10mg	-0.117208449	hypo	DMR	Blood_adult
-0.175953866	hypo	"chr2,59889800,59890000"	Bartolomei_BPA10mg	-0.100545241	hypo	DMR	Blood_adult
-0.135581532	hypo	"chr2,60355200,60355400"	Bartolomei_BPA10mg	-0.117532756	hypo	DMR	Blood_adult
-0.121225174	hypo	"chr2,60407200,60407400"	Bartolomei_BPA10mg	-0.10834742	hypo	DMR	Blood_adult
-0.154789917	hypo	"chr2,60845600,60845800"	Bartolomei_BPA10mg	-0.120945062	hypo	DMR	Blood_adult
-0.153584436	hypo	"chr2,61052400,61052600"	Bartolomei_BPA10mg	-0.12402703	hypo	DMR	Blood_adult
-0.122185736	hypo	"chr2,61532400,61532600"	Bartolomei_BPA10mg	-0.121189877	hypo	DMR	Blood_adult
-0.168075435	hypo	"chr2,62672800,62673000"	Bartolomei_BPA10mg	-0.206814269	hypo	DMR	Blood_adult
-0.188489496	hypo	"chr2,71105600,71105800"	Bartolomei_BPA10mg	-0.141756256	hypo	DMR	Blood_adult
-0.162134875	hypo	"chr2,72477600,72477800"	Bartolomei_BPA10mg	-0.131914256	hypo	DMR	Blood_adult
-0.208103616	hypo	"chr2,73038200,73038400"	Bartolomei_BPA10mg	-0.16752794	hypo	DMR	Blood_adult
-0.160868273	hypo	"chr2,73064200,73064400"	Bartolomei_BPA10mg	-0.12361885	hypo	DMR	Blood_adult
-0.168949188	hypo	"chr2,80026600,80026800"	Bartolomei_BPA10mg	-0.139333463	hypo	DMR	Blood_adult
-0.175361438	hypo	"chr2,85150600,85150800"	Bartolomei_BPA10mg	-0.120948991	hypo	DMR	Blood_adult
-0.111335111	hypo	"chr2,90559600,90559800"	Bartolomei_BPA10mg	-0.10148277	hypo	DMR	Blood_adult
-0.108853849	hypo	"chr2,91085000,91085200"	Bartolomei_BPA10mg	-0.100071943	hypo	DMR	Blood_adult
-0.154576317	hypo	"chr2,91096000,91096200"	Bartolomei_BPA10mg	-0.107083963	hypo	DMR	Blood_adult
-0.165616417	hypo	"chr2,91412200,91412400"	Bartolomei_BPA10mg	-0.111877843	hypo	DMR	Blood_adult
-0.178887754	hypo	"chr2,92433000,92433200"	Bartolomei_BPA10mg	-0.156411878	hypo	DMR	Blood_adult
-0.122806324	hypo	"chr2,93346600,93346800"	Bartolomei_BPA10mg	-0.106963164	hypo	DMR	Blood_adult
-0.164036903	hypo	"chr2,103007200,103007400"	Bartolomei_BPA10mg	-0.114569778	hypo	DMR	Blood_adult
-0.177082264	hypo	"chr2,103673600,103673800"	Bartolomei_BPA10mg	-0.109851673	hypo	DMR	Blood_adult
-0.211516646	hypo	"chr2,118126000,118126200"	Bartolomei_BPA10mg	-0.106420585	hypo	DMR	Blood_adult
-0.15985276	hypo	"chr2,118783200,118783400"	Bartolomei_BPA10mg	-0.127888477	hypo	DMR	Blood_adult
-0.127701113	hypo	"chr2,120450800,120451000"	Bartolomei_BPA10mg	-0.145674378	hypo	DMR	Blood_adult
-0.147727738	hypo	"chr2,120660600,120660800"	Bartolomei_BPA10mg	-0.133190019	hypo	DMR	Blood_adult
-0.138367548	hypo	"chr2,121612200,121612400"	Bartolomei_BPA10mg	-0.131616907	hypo	DMR	Blood_adult
-0.196362333	hypo	"chr2,122407800,122408000"	Bartolomei_BPA10mg	-0.126381732	hypo	DMR	Blood_adult
-0.151140042	hypo	"chr2,122713000,122713200"	Bartolomei_BPA10mg	-0.114551222	hypo	DMR	Blood_adult
-0.159387092	hypo	"chr2,125576400,125576600"	Bartolomei_BPA10mg	-0.108173906	hypo	DMR	Blood_adult
-0.109686893	hypo	"chr2,128153400,128153600"	Bartolomei_BPA10mg	-0.115309527	hypo	DMR	Blood_adult
-0.139443118	hypo	"chr2,129592000,129592200"	Bartolomei_BPA10mg	-0.108711056	hypo	DMR	Blood_adult
-0.155857076	hypo	"chr2,131423800,131424000"	Bartolomei_BPA10mg	-0.154811812	hypo	DMR	Blood_adult
-0.1367238	hypo	"chr2,131853800,131854000"	Bartolomei_BPA10mg	-0.107447432	hypo	DMR	Blood_adult
-0.169312264	hypo	"chr2,137704000,137704200"	Bartolomei_BPA10mg	-0.149720957	hypo	DMR	Blood_adult
-0.114331444	hypo	"chr2,145806800,145807000"	Bartolomei_BPA10mg	-0.129537074	hypo	DMR	Blood_adult
-0.116114826	hypo	"chr2,152374400,152374600"	Bartolomei_BPA10mg	-0.110782795	hypo	DMR	Blood_adult
-0.108533831	hypo	"chr2,152468600,152468800"	Bartolomei_BPA10mg	-0.11983673	hypo	DMR	Blood_adult
-0.143461785	hypo	"chr2,152614800,152615000"	Bartolomei_BPA10mg	-0.127264136	hypo	DMR	Blood_adult
-0.141152667	hypo	"chr2,152746200,152746400"	Bartolomei_BPA10mg	-0.114018525	hypo	DMR	Blood_adult
-0.128971278	hypo	"chr2,155925200,155925400"	Bartolomei_BPA10mg	-0.121861051	hypo	DMR	Blood_adult
-0.1365157	hypo	"chr2,156839400,156839600"	Bartolomei_BPA10mg	-0.104017291	hypo	DMR	Blood_adult
-0.119513979	hypo	"chr2,157037400,157037600"	Bartolomei_BPA10mg	-0.135726124	hypo	DMR	Blood_adult
-0.307022689	hypo	"chr2,157058800,157059200"	Bartolomei_BPA10mg	-0.237672349	hypo	DMR	Blood_adult
-0.11934649	hypo	"chr2,157793800,157794000"	Bartolomei_BPA10mg	-0.109164568	hypo	DMR	Blood_adult
-0.170629521	hypo	"chr2,158306800,158307000"	Bartolomei_BPA10mg	-0.162069224	hypo	DMR	Blood_adult
-0.170126993	hypo	"chr2,158841200,158841400"	Bartolomei_BPA10mg	-0.147249889	hypo	DMR	Blood_adult
-0.184578299	hypo	"chr2,160268000,160268200"	Bartolomei_BPA10mg	-0.100806278	hypo	DMR	Blood_adult
-0.151744585	hypo	"chr2,163580400,163580600"	Bartolomei_BPA10mg	-0.134878404	hypo	DMR	Blood_adult
-0.137563778	hypo	"chr2,163706000,163706200"	Bartolomei_BPA10mg	-0.127639482	hypo	DMR	Blood_adult
-0.106441911	hypo	"chr2,164935400,164935600"	Bartolomei_BPA10mg	-0.128168426	hypo	DMR	Blood_adult
-0.187360063	hypo	"chr2,165026800,165027000"	Bartolomei_BPA10mg	-0.137650732	hypo	DMR	Blood_adult
-0.112457494	hypo	"chr2,165262800,165263000"	Bartolomei_BPA10mg	-0.100995463	hypo	DMR	Blood_adult
-0.163879535	hypo	"chr2,165318000,165318200"	Bartolomei_BPA10mg	-0.101668466	hypo	DMR	Blood_adult
-0.130668373	hypo	"chr2,166730200,166730400"	Bartolomei_BPA10mg	-0.145046284	hypo	DMR	Blood_adult
-0.134903913	hypo	"chr2,167747600,167747800"	Bartolomei_BPA10mg	-0.153462381	hypo	DMR	Blood_adult
-0.155571066	hypo	"chr2,169861000,169861200"	Bartolomei_BPA10mg	-0.143064146	hypo	DMR	Blood_adult
-0.119734632	hypo	"chr2,170327000,170327200"	Bartolomei_BPA10mg	-0.121178519	hypo	DMR	Blood_adult
-0.175451936	hypo	"chr2,172861600,172861800"	Bartolomei_BPA10mg	-0.162188577	hypo	DMR	Blood_adult
-0.210142063	hypo	"chr2,173058400,173058600"	Bartolomei_BPA10mg	-0.119708991	hypo	DMR	Blood_adult
-0.178623521	hypo	"chr2,173247600,173247800"	Bartolomei_BPA10mg	-0.161127111	hypo	DMR	Blood_adult
-0.13749966	hypo	"chr2,173769200,173769400"	Bartolomei_BPA10mg	-0.10911299	hypo	DMR	Blood_adult
-0.168645337	hypo	"chr2,174802600,174802800"	Bartolomei_BPA10mg	-0.124528553	hypo	DMR	Blood_adult
-0.13626004	hypo	"chr3,8993400,8993600"	Bartolomei_BPA10mg	-0.104803374	hypo	DMR	Blood_adult
-0.111299806	hypo	"chr3,9020000,9020200"	Bartolomei_BPA10mg	-0.107597784	hypo	DMR	Blood_adult
-0.136654069	hypo	"chr3,9606200,9606400"	Bartolomei_BPA10mg	-0.125227736	hypo	DMR	Blood_adult
-0.169843528	hypo	"chr3,9901600,9901800"	Bartolomei_BPA10mg	-0.127094457	hypo	DMR	Blood_adult
-0.173705947	hypo	"chr3,27584400,27584600"	Bartolomei_BPA10mg	-0.127200744	hypo	DMR	Blood_adult
-0.120199771	hypo	"chr3,27678000,27678200"	Bartolomei_BPA10mg	-0.122145932	hypo	DMR	Blood_adult
-0.123762702	hypo	"chr3,28012200,28012400"	Bartolomei_BPA10mg	-0.111170183	hypo	DMR	Blood_adult
-0.12291375	hypo	"chr3,31037800,31038000"	Bartolomei_BPA10mg	-0.114652036	hypo	DMR	Blood_adult
-0.102003278	hypo	"chr3,37140200,37140400"	Bartolomei_BPA10mg	-0.151029833	hypo	DMR	Blood_adult
-0.10352961	hypo	"chr3,37715800,37716000"	Bartolomei_BPA10mg	-0.133945741	hypo	DMR	Blood_adult
-0.167338625	hypo	"chr3,51182600,51182800"	Bartolomei_BPA10mg	-0.140648139	hypo	DMR	Blood_adult
-0.139675715	hypo	"chr3,55612400,55612600"	Bartolomei_BPA10mg	-0.133550602	hypo	DMR	Blood_adult
-0.144017995	hypo	"chr3,59265000,59265200"	Bartolomei_BPA10mg	-0.10438967	hypo	DMR	Blood_adult
-0.16950975	hypo	"chr3,60929000,60929200"	Bartolomei_BPA10mg	-0.156178475	hypo	DMR	Blood_adult
-0.10765916	hypo	"chr3,62340200,62340400"	Bartolomei_BPA10mg	-0.120234227	hypo	DMR	Blood_adult
-0.124042493	hypo	"chr3,65351600,65351800"	Bartolomei_BPA10mg	-0.11700758	hypo	DMR	Blood_adult
-0.153722347	hypo	"chr3,67567200,67567400"	Bartolomei_BPA10mg	-0.122643605	hypo	DMR	Blood_adult
-0.139354986	hypo	"chr3,69723200,69723400"	Bartolomei_BPA10mg	-0.123715389	hypo	DMR	Blood_adult
-0.121078694	hypo	"chr3,79228800,79229000"	Bartolomei_BPA10mg	-0.122782389	hypo	DMR	Blood_adult
-0.115316132	hypo	"chr3,79310200,79310400"	Bartolomei_BPA10mg	-0.100087472	hypo	DMR	Blood_adult
-0.139145799	hypo	"chr3,84229200,84229400"	Bartolomei_BPA10mg	-0.133594358	hypo	DMR	Blood_adult
-0.147838514	hypo	"chr3,84552800,84553000"	Bartolomei_BPA10mg	-0.10610213	hypo	DMR	Blood_adult
-1.059667266	hypo	"chr3,86550000,86551000"	Bartolomei_BPA10mg	-0.868588143	hypo	DMR	Blood_adult
-0.178254055	hypo	"chr3,86960600,86960800"	Bartolomei_BPA10mg	-0.126911546	hypo	DMR	Blood_adult
-0.169879313	hypo	"chr3,87012600,87012800"	Bartolomei_BPA10mg	-0.121518556	hypo	DMR	Blood_adult
-0.13629109	hypo	"chr3,87715200,87715400"	Bartolomei_BPA10mg	-0.131874383	hypo	DMR	Blood_adult
-0.123232535	hypo	"chr3,88233400,88233600"	Bartolomei_BPA10mg	-0.125525556	hypo	DMR	Blood_adult
-0.153152528	hypo	"chr3,88455800,88456000"	Bartolomei_BPA10mg	-0.162792058	hypo	DMR	Blood_adult
-0.153490991	hypo	"chr3,88465400,88465600"	Bartolomei_BPA10mg	-0.130368535	hypo	DMR	Blood_adult
-0.107483747	hypo	"chr3,89421200,89421400"	Bartolomei_BPA10mg	-0.127936858	hypo	DMR	Blood_adult
-0.114543844	hypo	"chr3,90224800,90225000"	Bartolomei_BPA10mg	-0.107201572	hypo	DMR	Blood_adult
-0.164483615	hypo	"chr3,94588000,94588200"	Bartolomei_BPA10mg	-0.124554389	hypo	DMR	Blood_adult
-0.127630997	hypo	"chr3,95986400,95986600"	Bartolomei_BPA10mg	-0.10585595	hypo	DMR	Blood_adult
-0.248925111	hypo	"chr3,96237600,96237800"	Bartolomei_BPA10mg	-0.187717095	hypo	DMR	Blood_adult
-0.104792606	hypo	"chr3,96247800,96248000"	Bartolomei_BPA10mg	-0.124937755	hypo	DMR	Blood_adult
-0.180710715	hypo	"chr3,96497000,96497200"	Bartolomei_BPA10mg	-0.142869741	hypo	DMR	Blood_adult
-0.101394927	hypo	"chr3,97665800,97666000"	Bartolomei_BPA10mg	-0.116315675	hypo	DMR	Blood_adult
-0.185170479	hypo	"chr3,98020600,98020800"	Bartolomei_BPA10mg	-0.101926549	hypo	DMR	Blood_adult
-0.102993292	hypo	"chr3,98042400,98042600"	Bartolomei_BPA10mg	-0.122517648	hypo	DMR	Blood_adult
-0.139132106	hypo	"chr3,98056000,98056200"	Bartolomei_BPA10mg	-0.11615645	hypo	DMR	Blood_adult
-0.139352559	hypo	"chr3,100748800,100749000"	Bartolomei_BPA10mg	-0.12618698	hypo	DMR	Blood_adult
-0.122822774	hypo	"chr3,101296600,101296800"	Bartolomei_BPA10mg	-0.131836139	hypo	DMR	Blood_adult
-0.157623056	hypo	"chr3,104297000,104297200"	Bartolomei_BPA10mg	-0.110858401	hypo	DMR	Blood_adult
-0.104573545	hypo	"chr3,104376800,104377000"	Bartolomei_BPA10mg	-0.11344813	hypo	DMR	Blood_adult
-0.121095407	hypo	"chr3,104441800,104442000"	Bartolomei_BPA10mg	-0.111451924	hypo	DMR	Blood_adult
-0.216820063	hypo	"chr3,105910200,105910400"	Bartolomei_BPA10mg	-0.116289926	hypo	DMR	Blood_adult
-0.141377271	hypo	"chr3,106172600,106172800"	Bartolomei_BPA10mg	-0.122597139	hypo	DMR	Blood_adult
-0.105586068	hypo	"chr3,106486200,106486400"	Bartolomei_BPA10mg	-0.134490853	hypo	DMR	Blood_adult
-0.112549724	hypo	"chr3,107331800,107332000"	Bartolomei_BPA10mg	-0.100937183	hypo	DMR	Blood_adult
-0.151324861	hypo	"chr3,107781400,107781600"	Bartolomei_BPA10mg	-0.145888988	hypo	DMR	Blood_adult
-0.159121299	hypo	"chr3,107788200,107788400"	Bartolomei_BPA10mg	-0.107057917	hypo	DMR	Blood_adult
-0.113294942	hypo	"chr3,107796600,107796800"	Bartolomei_BPA10mg	-0.150035502	hypo	DMR	Blood_adult
-0.153093615	hypo	"chr3,108050600,108050800"	Bartolomei_BPA10mg	-0.100906282	hypo	DMR	Blood_adult
-0.193903563	hypo	"chr3,109568600,109568800"	Bartolomei_BPA10mg	-0.130173102	hypo	DMR	Blood_adult
-0.133662535	hypo	"chr3,115849200,115849400"	Bartolomei_BPA10mg	-0.121200982	hypo	DMR	Blood_adult
-0.175338875	hypo	"chr3,116522000,116522200"	Bartolomei_BPA10mg	-0.162440889	hypo	DMR	Blood_adult
-0.164704014	hypo	"chr3,116635000,116635200"	Bartolomei_BPA10mg	-0.128940506	hypo	DMR	Blood_adult
-0.113589129	hypo	"chr3,121174200,121174400"	Bartolomei_BPA10mg	-0.117803559	hypo	DMR	Blood_adult
-0.132401766	hypo	"chr3,121351400,121351600"	Bartolomei_BPA10mg	-0.145771665	hypo	DMR	Blood_adult
-0.103970373	hypo	"chr3,122334600,122334800"	Bartolomei_BPA10mg	-0.110134983	hypo	DMR	Blood_adult
-0.1193195	hypo	"chr3,127331600,127331800"	Bartolomei_BPA10mg	-0.125913178	hypo	DMR	Blood_adult
-0.263947224	hypo	"chr3,130367200,130367600"	Bartolomei_BPA10mg	-0.292276491	hypo	DMR	Blood_adult
-0.190471833	hypo	"chr3,131350600,131350800"	Bartolomei_BPA10mg	-0.109002185	hypo	DMR	Blood_adult
-0.284417443	hypo	"chr3,131482000,131482400"	Bartolomei_BPA10mg	-0.22712712	hypo	DMR	Blood_adult
-0.160448302	hypo	"chr3,131783600,131783800"	Bartolomei_BPA10mg	-0.125900685	hypo	DMR	Blood_adult
-0.138179359	hypo	"chr3,137848400,137848600"	Bartolomei_BPA10mg	-0.112558423	hypo	DMR	Blood_adult
-0.157813903	hypo	"chr3,143955600,143955800"	Bartolomei_BPA10mg	-0.112755716	hypo	DMR	Blood_adult
-0.114404028	hypo	"chr3,144384600,144384800"	Bartolomei_BPA10mg	-0.101157522	hypo	DMR	Blood_adult
-0.327909573	hypo	"chr3,145985600,145986000"	Bartolomei_BPA10mg	-0.380956097	hypo	DMR	Blood_adult
-0.118597986	hypo	"chr3,146657400,146657600"	Bartolomei_BPA10mg	-0.101658213	hypo	DMR	Blood_adult
-0.104653006	hypo	"chr3,148982400,148982600"	Bartolomei_BPA10mg	-0.102868065	hypo	DMR	Blood_adult
-0.11573314	hypo	"chr4,9107400,9107600"	Bartolomei_BPA10mg	-0.129067061	hypo	DMR	Blood_adult
-0.144139993	hypo	"chr4,9790600,9790800"	Bartolomei_BPA10mg	-0.101223914	hypo	DMR	Blood_adult
-0.183765875	hypo	"chr4,10807400,10807600"	Bartolomei_BPA10mg	-0.136557259	hypo	DMR	Blood_adult
-0.175543323	hypo	"chr4,11990600,11990800"	Bartolomei_BPA10mg	-0.102454867	hypo	DMR	Blood_adult
-0.151882642	hypo	"chr4,28920800,28921000"	Bartolomei_BPA10mg	-0.106241637	hypo	DMR	Blood_adult
-0.110835815	hypo	"chr4,32326400,32326600"	Bartolomei_BPA10mg	-0.117028284	hypo	DMR	Blood_adult
-0.138140752	hypo	"chr4,32365000,32365200"	Bartolomei_BPA10mg	-0.167038159	hypo	DMR	Blood_adult
-0.155868563	hypo	"chr4,32480200,32480400"	Bartolomei_BPA10mg	-0.103321161	hypo	DMR	Blood_adult
-0.12486174	hypo	"chr4,32531400,32531600"	Bartolomei_BPA10mg	-0.121060491	hypo	DMR	Blood_adult
-0.154362885	hypo	"chr4,32533800,32534000"	Bartolomei_BPA10mg	-0.107210282	hypo	DMR	Blood_adult
-0.169165875	hypo	"chr4,43263000,43263200"	Bartolomei_BPA10mg	-0.129054505	hypo	DMR	Blood_adult
-0.197876056	hypo	"chr4,43643000,43643200"	Bartolomei_BPA10mg	-0.101840638	hypo	DMR	Blood_adult
-0.168261863	hypo	"chr4,43710000,43710200"	Bartolomei_BPA10mg	-0.113807169	hypo	DMR	Blood_adult
-0.155986446	hypo	"chr4,43735600,43735800"	Bartolomei_BPA10mg	-0.168772375	hypo	DMR	Blood_adult
-0.120317249	hypo	"chr4,48552800,48553000"	Bartolomei_BPA10mg	-0.137373604	hypo	DMR	Blood_adult
-0.114834813	hypo	"chr4,54129000,54129200"	Bartolomei_BPA10mg	-0.105901819	hypo	DMR	Blood_adult
-0.147658445	hypo	"chr4,62282400,62282600"	Bartolomei_BPA10mg	-0.167616661	hypo	DMR	Blood_adult
-0.138820851	hypo	"chr4,63683200,63683400"	Bartolomei_BPA10mg	-0.103894514	hypo	DMR	Blood_adult
-0.127691604	hypo	"chr4,74305800,74306000"	Bartolomei_BPA10mg	-0.113658088	hypo	DMR	Blood_adult
-0.103702538	hypo	"chr4,84007800,84008000"	Bartolomei_BPA10mg	-0.118952512	hypo	DMR	Blood_adult
-0.168994431	hypo	"chr4,86548600,86548800"	Bartolomei_BPA10mg	-0.154142603	hypo	DMR	Blood_adult
-0.162096264	hypo	"chr4,89049600,89049800"	Bartolomei_BPA10mg	-0.123979031	hypo	DMR	Blood_adult
-0.130053877	hypo	"chr4,97814600,97814800"	Bartolomei_BPA10mg	-0.120355237	hypo	DMR	Blood_adult
-0.114331532	hypo	"chr4,101284000,101284200"	Bartolomei_BPA10mg	-0.144002072	hypo	DMR	Blood_adult
-0.139743333	hypo	"chr4,101551400,101551600"	Bartolomei_BPA10mg	-0.128460176	hypo	DMR	Blood_adult
-0.140816125	hypo	"chr4,102648200,102648400"	Bartolomei_BPA10mg	-0.144052031	hypo	DMR	Blood_adult
-0.134402861	hypo	"chr4,102910400,102910600"	Bartolomei_BPA10mg	-0.114747488	hypo	DMR	Blood_adult
-0.110485642	hypo	"chr4,106980800,106981000"	Bartolomei_BPA10mg	-0.105886289	hypo	DMR	Blood_adult
-0.185422757	hypo	"chr4,107082200,107082400"	Bartolomei_BPA10mg	-0.118982093	hypo	DMR	Blood_adult
-0.119067465	hypo	"chr4,107341200,107341400"	Bartolomei_BPA10mg	-0.112986827	hypo	DMR	Blood_adult
-0.113193063	hypo	"chr4,109654000,109654200"	Bartolomei_BPA10mg	-0.10330537	hypo	DMR	Blood_adult
-0.163365264	hypo	"chr4,109655400,109655600"	Bartolomei_BPA10mg	-0.119711634	hypo	DMR	Blood_adult
-1.004307283	hypo	"chr4,109658800,109659800"	Bartolomei_BPA10mg	-0.796480715	hypo	DMR	Blood_adult
-0.144811521	hypo	"chr4,116774400,116774600"	Bartolomei_BPA10mg	-0.116490352	hypo	DMR	Blood_adult
-0.120865328	hypo	"chr4,117154600,117154800"	Bartolomei_BPA10mg	-0.110880988	hypo	DMR	Blood_adult
-0.136126642	hypo	"chr4,117838600,117838800"	Bartolomei_BPA10mg	-0.10320903	hypo	DMR	Blood_adult
-0.134627542	hypo	"chr4,118008200,118008400"	Bartolomei_BPA10mg	-0.130045107	hypo	DMR	Blood_adult
-0.119258893	hypo	"chr4,118608800,118609000"	Bartolomei_BPA10mg	-0.155624707	hypo	DMR	Blood_adult
